医療機関名_x,都道府県コード_x,構想区域名称_x,休日に受診した患者延べ数,休日に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,夜間・時間外に受診した患者延べ数,夜間・時間外に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,救急車の受入件数,施設全体_医師,施設全体_医師_常勤,院内総病床数,院内総一般病床数,院内総新規入棟患者数（年間）,一般病床_許可病床,療養病床_許可病床,在棟患者延べ数（年間）,新規入棟患者数（年間）,退棟患者数（年間）,急性期病床数の施設全体に占める割合,うち、院内の他病棟からの転棟（年間）,うち、家庭からの入院（年間）,うち、他の病院、診療所からの転院（年間）,うち、介護施設、福祉施設からの入院（年間）,うち、介護医療院からの入院（年間）,うち、院内の出生（年間）,うち、その他（年間）,手術総数,全身麻酔の手術総数,放射線治療,化学療法,構想区域人口,病床利用率,平均存棟日数,新規入棟患者数のうち院内の他病棟からの転棟の割合,新規入棟患者数のうち家庭からの入院の割合,新規入棟患者数のうち他の病院、診療所からの転院の割合,新規入棟患者数のうち介護施設、福祉施設からの入院の割合,新規入棟患者数のうち介護医療院からの入院の割合,新規入棟患者数のうち院内の出生（年間）,新規入棟患者数のうちその他の割合,構想区域人口あたりの救急車受入件数,構想区域全体の総救急車受入件数,個別医療機関の救急車受入数の構想区域全体に占める割合,構想区域内の救急車受入数の最大割合,施設全体の医師のうち常勤医師の割合,構想区域全体の常勤医師数,個別医療機関の常勤医師数の構想区域全体に占める割合,構想区域全体の医師数,個別医療機関の医師数の構想区域全体に占める割合,構想区域人口あたりの常勤医師数,構想区域人口あたりの医師数,病床数あたりの常勤医師数,病床数あたりの医師数,救急受入件数のカテゴリー,うち、他病棟、他院から転棟（年間）,うち、施設からの入院（年間）,新規入棟患者数のうち他病棟、他院から転棟の割合,新規入棟患者数のうち施設からの入院の割合,新規入棟患者のうち休日に受診診察後直ちに入院となった患者の割合,新規入棟患者のうち夜間・時間外に受診診察後直ちに入院となった患者の割合,構想区域人口のカテゴリー
渡部病院,38,新居浜・西条,249,35,76,25,65,0.0,0,52,52,653,52,0,13696,653,668,100.0,0,518,51,84,0,0,0,0.0,0.0,0.0,0.0,220729,72.16016859852476,20.735806207418623,0.0,79.32618683001532,7.810107197549771,12.863705972434916,0.0,0.0,0.0,0.2944787499603586,8716,0.7457549334557136,29.22212023864158,,203,0.0,235.4,0.0,0.9196797883377354,1.0664661190872065,0.0,0.0,0-250,51,84,7.810107197549771,12.863705972434916,5.359877488514548,3.828483920367534,20-40万
渭南病院,39,幡多,861,60,576,140,481,10.5,5,105,50,1020,20,0,6345,515,489,19.047619047619047,4,402,5,104,0,0,0,60.0,35.0,0.0,0.0,80248,86.91780821917808,12.639442231075698,0.7766990291262136,78.05825242718447,0.9708737864077669,20.19417475728155,0.0,0.0,0.0,5.993918851560164,3860,12.461139896373057,73.03108808290155,47.61904761904761,88,5.681818181818182,99.9,10.51051051051051,1.0966005383311734,1.2448908384009572,0.047619047619047616,0.1,251-500,9,104,1.7475728155339807,20.19417475728155,5.88235294117647,13.725490196078432,0-20万
湖南病院,8,筑西・下妻,199,50,200,45,165,9.1,6,126,126,802,47,0,9780,547,562,37.301587301587304,20,466,20,41,0,0,0,25.0,0.0,0.0,40.0,254067,57.00961818711746,17.63751127141569,3.656307129798903,85.19195612431444,3.656307129798903,7.495429616087751,0.0,0.0,0.0,0.6494349915573451,7180,2.298050139275766,30.86350974930362,65.93406593406593,107,5.607476635514018,144.0,6.319444444444445,0.42114875210082375,0.5667796289955012,0.047619047619047616,0.07222222222222222,0-250,40,41,7.312614259597806,7.495429616087751,6.234413965087282,5.610972568578553,20-40万
湖東厚生病院,5,秋田周辺,0,0,0,0,60,15.3,9,100,100,1246,56,0,12486,750,734,56.00000000000001,3,479,116,152,0,0,0,86.0,0.0,0.0,60.0,386244,61.086105675146776,16.827493261455526,0.4,63.866666666666674,15.466666666666667,20.266666666666666,0.0,0.0,0.0,0.15534221890825486,15691,0.3823848065770187,22.47785354661908,58.82352941176471,821,1.0962241169305724,907.3,1.686322054447261,2.125599362061288,2.349033253590994,0.09,0.153,0-250,119,152,15.866666666666667,20.266666666666666,0.0,0.0,20-40万
湘南中央病院,14,湘南東部,527,66,749,211,910,24.0,20,242,199,1841,68,0,16566,1071,1076,28.09917355371901,48,917,40,66,0,0,0,491.0,336.0,0.0,60.0,727642,66.74456083803385,15.43176525384257,4.481792717086835,85.62091503267973,3.734827264239029,6.162464985994398,0.0,0.0,0.0,1.2506150002336314,32481,2.801637880607124,27.34829592684954,83.33333333333334,574,3.484320557491289,738.3000000000001,3.2507110930516045,0.788849461685829,1.0146473128269122,0.08264462809917356,0.09917355371900827,751-1000,88,66,8.216619981325863,6.162464985994398,3.5850081477457905,11.461162411732754,60-80万
湘南東部総合病院,14,湘南東部,1481,364,2275,646,2402,48.0,35,283,243,6068,227,0,76267,5490,5487,80.21201413427562,677,3935,228,604,0,46,0,0.0,0.0,0.0,0.0,727642,92.04875988172108,13.895782089824177,12.331511839708561,71.67577413479053,4.1530054644808745,11.001821493624773,0.0,0.8378870673952642,0.0,3.3010738797375634,32481,7.395092515624518,27.34829592684954,72.91666666666666,574,6.097560975609756,738.3000000000001,6.501422186103209,0.788849461685829,1.0146473128269122,0.12367491166077739,0.1696113074204947,2001+,905,604,16.484517304189435,11.001821493624773,5.998681608437706,10.646011865524061,60-80万
湘南泉病院,14,横浜,217,66,437,121,444,19.2,14,156,156,0,156,0,0,0,0,100.0,0,0,0,0,0,0,0,309.0,106.0,0.0,45.0,3777491,0.0,,,,,,,,,0.11753833430708373,143545,0.309310669128148,8.412692883764674,72.91666666666667,3362,0.41641879833432477,3981.9,0.4821818729752128,0.8900087386045393,1.054112372471569,0.08974358974358974,0.12307692307692307,251-500,0,0,,,,,201+万
湘陽かしわ台病院,14,県央,169,25,542,55,355,12.7,9,119,59,828,59,0,14505,699,694,49.57983193277311,0,467,149,82,0,0,1,254.0,239.0,0.0,20.0,858535,67.3554678430462,20.825556353194543,0.0,66.80972818311875,21.316165951359086,11.731044349070102,0.0,0.0,0.14306151645207438,0.4134950817380771,62767,0.5655838258957733,11.748211639874457,70.86614173228347,1627,0.5531653349723417,2044.0,0.6213307240704501,1.8950887267263419,2.3807998509088155,0.07563025210084033,0.10672268907563025,251-500,149,82,21.316165951359086,11.731044349070102,3.0193236714975846,6.642512077294686,80-100万
湯河原胃腸病院,14,県西,137,60,277,91,161,6.3,2,108,58,797,58,0,7228,745,729,53.70370370370371,3,698,37,7,0,0,0,244.0,60.0,0.0,60.0,336493,34.14265470004724,9.807327001356851,0.4026845637583893,93.69127516778524,4.966442953020135,0.9395973154362416,0.0,0.0,0.0,0.4784646337368088,20589,0.781970955364515,25.299917431638253,31.746031746031743,385,0.5194805194805194,516.4,1.2199845081332301,1.144154558935847,1.53465302398564,0.018518518518518517,0.058333333333333334,0-250,40,7,5.369127516778524,0.9395973154362416,7.528230865746549,11.417816813048933,20-40万
溝口外科整形外科病院,40,福岡・糸島,538,55,601,60,255,11.8,9,89,89,1519,89,0,17771,1519,1529,100.0,0,1503,13,3,0,0,0,1423.0,1251.0,0.0,0.0,1711269,54.705248576265966,11.660761154855644,0.0,98.9466754443713,0.8558262014483212,0.19749835418038184,0.0,0.0,0.0,0.14901222426164443,56619,0.45037884808986384,11.261237393807733,76.27118644067797,1739,0.5175388154111558,2036.1,0.5795393153577919,1.016204933298038,1.1898187836044478,0.10112359550561797,0.13258426966292136,251-500,13,3,0.8558262014483212,0.19749835418038184,3.620803159973667,3.949967083607637,100-200万
滋賀医科大学医学部附属病院,25,大津,3012,705,2207,687,2668,469.2,430,569,569,14710,98,0,25364,1928,1929,17.223198594024602,241,1624,40,23,0,0,0,542.0,264.0,80.0,132.0,345070,70.90858261112665,13.152190821882291,12.5,84.23236514522821,2.0746887966804977,1.1929460580912863,0.0,0.0,0.0,7.731764569507636,15328,17.406054279749476,42.092901878914404,91.64535379369138,842,51.06888361045131,948.0,49.49367088607595,2.4400846205117803,2.7472686701249023,0.7557117750439367,0.8246045694200351,2001+,281,23,14.5746887966805,1.1929460580912863,4.792658055744392,4.670292318150918,20-40万
滋賀県立小児保健医療センター,25,湖南,62,50,189,75,60,28.5,21,100,100,1504,100,0,17160,1504,1510,100.0,21,1436,35,12,0,0,0,359.0,337.0,0.0,0.0,346482,47.013698630136986,11.386861313868613,1.3962765957446808,95.47872340425532,2.327127659574468,0.7978723404255319,0.0,0.0,0.0,0.17316916896115814,14725,0.40747028862478774,45.887945670628184,73.68421052631578,485,4.329896907216495,554.2,5.142547816672681,1.3997841157693618,1.5995058906378976,0.21,0.285,0-250,56,12,3.723404255319149,0.7978723404255319,3.324468085106383,4.986702127659575,20-40万
滋賀県立総合病院,25,湖南,1686,421,4072,1424,2645,156.0,144,535,535,11584,371,0,109890,8335,8334,69.34579439252336,848,7261,98,125,0,0,3,3665.0,1131.0,392.0,1465.0,346482,81.15053723738139,13.184954106425101,10.17396520695861,87.11457708458308,1.175764847030594,1.4997000599880024,0.0,0.0,0.035992801439712056,7.633874198371055,14725,17.96264855687606,45.887945670628184,92.3076923076923,485,29.690721649484537,554.2,28.14868278599783,1.3997841157693618,1.5995058906378976,0.2691588785046729,0.29158878504672897,2001+,946,125,11.349730053989202,1.4997000599880024,3.6343232044198897,12.292817679558011,20-40万
滝川市立病院,1,中空知,1641,183,2837,364,1358,38.8,37,270,270,3874,181,0,40619,3102,3092,67.03703703703704,196,2449,145,312,0,0,0,1095.0,584.0,5.0,170.0,99784,61.483387572844926,13.115595737810784,6.3185041908446165,78.94906511927789,4.674403610573823,10.058027079303674,0.0,0.0,0.0,13.609396295999359,4964,27.356970185334404,49.33521353746978,95.36082474226805,156,23.717948717948715,164.3,23.615337796713327,1.563376894091237,1.6465565621742966,0.13703703703703704,0.1437037037037037,1251-1500,341,312,10.99290780141844,10.058027079303674,4.723799690242643,9.395973154362416,0-20万
潤和会記念病院,45,宮崎東諸県,456,232,889,455,1299,41.8,41,446,291,6800,176,0,46655,4276,4286,39.46188340807175,1106,2901,119,146,0,0,4,881.0,346.0,175.0,657.0,426671,72.6260896637609,10.89815463676711,25.86529466791394,67.84377923292797,2.7829747427502336,3.4144059869036485,0.0,0.0,0.09354536950420954,3.044500329293531,14371,9.03903694941201,29.378609700090458,98.08612440191389,529,7.750472589792061,574.4,7.277158774373259,1.2398311579648018,1.346236327287301,0.09192825112107623,0.0937219730941704,1251-1500,1225,146,28.648269410664174,3.4144059869036485,3.4117647058823533,6.6911764705882355,40-60万
瀬口脳神経外科病院,20,飯伊,99,60,587,74,232,4.5,3,66,66,715,50,0,5912,472,481,75.75757575757575,213,227,15,17,0,0,0,65.0,40.0,0.0,50.0,155346,32.394520547945206,12.40713536201469,45.1271186440678,48.09322033898305,3.1779661016949152,3.6016949152542375,0.0,0.0,0.0,1.4934404490620936,6772,3.4258712344949793,53.115770821027766,66.66666666666666,189,1.5873015873015872,216.60000000000002,2.0775623268698062,1.2166389865204126,1.3943069020122825,0.045454545454545456,0.06818181818181818,0-250,228,17,48.30508474576271,3.6016949152542375,8.391608391608392,10.34965034965035,0-20万
瀬尾記念慶友病院,22,駿東田方,0,0,115,15,103,9.6,3,74,74,656,32,0,8603,448,451,43.24324324324324,2,400,25,19,0,0,2,0.0,0.0,0.0,15.0,640096,73.65582191780823,19.13904338153504,0.4464285714285714,89.28571428571429,5.580357142857143,4.241071428571429,0.0,0.0,0.4464285714285714,0.16091336299555065,22611,0.4555304940073415,29.9677148290655,31.25,847,0.3541912632821724,943.1,1.0179196267628035,1.3232390141478778,1.4733727440883868,0.04054054054054054,0.12972972972972974,0-250,27,19,6.026785714285714,4.241071428571429,0.0,2.2865853658536586,60-80万
瀬戸内市立瀬戸内市民病院,33,県南東部,1153,85,826,143,581,10.1,7,110,110,1473,50,0,12031,854,870,45.45454545454545,4,667,35,148,0,0,0,131.0,60.0,0.0,30.0,916760,65.92328767123287,13.95707656612529,0.468384074941452,78.10304449648712,4.098360655737705,17.330210772833723,0.0,0.0,0.0,0.6337536541733932,37517,1.5486312871498253,11.943918756830236,69.30693069306932,1424,0.49157303370786515,1986.8,0.5083551439500704,1.553296391640124,2.167197521706881,0.06363636363636363,0.09181818181818181,501-750,39,148,4.566744730679157,17.330210772833723,5.770536320434488,9.708078750848609,80-100万
瀬戸内徳洲会病院,46,奄美,1210,74,1711,534,299,10.6,8,60,60,762,60,0,20101,762,771,100.0,0,579,74,109,0,0,0,55.0,20.0,0.0,55.0,104281,91.78538812785388,26.22439660795825,0.0,75.98425196850394,9.711286089238845,14.304461942257218,0.0,0.0,0.0,2.867252903213433,4427,6.754009487237407,42.39891574429636,75.47169811320755,134,5.970149253731343,166.60000000000002,6.362545018007201,1.284989595420067,1.5976064671416654,0.13333333333333333,0.17666666666666667,251-500,74,109,9.711286089238845,14.304461942257218,9.711286089238845,70.07874015748031,0-20万
瀬戸内海病院,38,今治,2033,208,602,65,506,8.4,6,97,97,1140,97,0,25271,1140,1144,100.0,6,934,68,132,0,0,0,60.0,0.0,0.0,20.0,158181,71.37692416325378,22.128721541155866,0.5263157894736842,81.9298245614035,5.964912280701754,11.578947368421053,0.0,0.0,0.0,3.1988671205770602,6089,8.31006733453769,23.6163573657415,71.42857142857143,158,3.79746835443038,182.4,4.605263157894736,0.9988557412078569,1.1531094126348929,0.061855670103092786,0.0865979381443299,501-750,74,132,6.491228070175438,11.578947368421053,18.24561403508772,5.701754385964912,0-20万
焼津市立総合病院,22,志太榛原,3937,753,6761,1464,4033,125.9,114,471,471,11456,356,0,105130,8613,7769,75.58386411889597,883,7396,86,243,0,5,0,2590.0,959.0,260.0,924.0,452533,80.9065722641219,12.834818703455012,10.251944734703356,85.8701962150238,0.9984906536630674,2.8213166144200628,0.0,0.05805178218971323,0.0,8.912057242234269,16497,24.44686912772019,29.78723404255319,90.54805401111993,473,24.101479915433405,516.9,24.356742116463533,1.045227640857131,1.1422371407168095,0.24203821656050956,0.2673036093418259,2001+,969,243,11.250435388366423,2.8213166144200628,6.572974860335195,12.779329608938546,40-60万
熊本セントラル病院,43,菊池,1346,364,1533,343,1610,26.7,25,246,246,4613,96,0,27889,2483,2482,39.02439024390244,123,2044,76,240,0,0,0,1093.0,723.0,0.0,75.0,186712,79.59189497716895,11.23423967774421,4.953685058397101,82.31977446637131,3.0608135320177206,9.665726943213853,0.0,0.0,0.0,8.622905865718325,3853,41.785621593563455,41.785621593563455,93.63295880149813,115,21.73913043478261,135.29999999999998,19.733924611973393,0.615921847551309,0.7246454432494964,0.1016260162601626,0.10853658536585366,1501-1750,199,240,8.01449859041482,9.665726943213853,7.890743550834597,7.435508345978755,0-20万
熊本リハビリテーション病院,43,菊池,188,55,186,60,97,26.5,26,225,225,2257,90,0,29861,1493,1497,40.0,21,950,435,87,0,0,0,556.0,426.0,0.0,15.0,186712,90.90106544901066,19.973913043478262,1.406563965170797,63.630274614869386,29.13596784996651,5.827193569993302,0.0,0.0,0.0,0.5195166888041476,3853,2.5175188165066182,41.785621593563455,98.11320754716981,115,22.608695652173914,135.29999999999998,19.586104951958614,0.615921847551309,0.7246454432494964,0.11555555555555555,0.11777777777777777,0-250,456,87,30.54253181513731,5.827193569993302,2.4368630926007975,2.658396101019052,0-20万
熊本中央病院,43,熊本・上益城,791,336,1488,697,1461,93.6,93,361,361,9228,182,0,45016,4556,4539,50.415512465373965,150,4280,102,24,0,0,0,2471.0,909.0,90.0,160.0,820860,67.76456420292037,9.899065420560747,3.292361720807726,93.94205443371378,2.2388059701492535,0.5267778753292361,0.0,0.0,0.0,1.7798406549228856,20505,7.125091441111923,22.799317239697633,99.35897435897436,696,13.36206896551724,836.2,11.193494379335087,0.8478912360207588,1.0186877177594231,0.25761772853185594,0.2592797783933518,1251-1500,252,24,5.53116769095698,0.5267778753292361,3.6410923276983094,7.5530992631122675,80-100万
熊本市立植木病院,43,熊本・上益城,719,134,452,76,571,15.0,13,141,102,1513,100,0,19633,1401,1352,70.92198581560284,51,1167,122,41,1,0,19,328.0,60.0,5.0,35.0,820860,53.78904109589041,14.262985833636034,3.640256959314775,83.29764453961455,8.708065667380442,2.9264810849393292,0.07137758743754462,0.0,1.3561741613133478,0.6956119192066856,20505,2.7846866617898076,22.799317239697633,86.66666666666667,696,1.8678160919540232,836.2,1.793829227457546,0.8478912360207588,1.0186877177594231,0.09219858156028368,0.10638297872340426,501-750,173,42,12.348322626695216,2.9978586723768736,8.85657633840053,5.023132848645076,80-100万
熊本市立熊本市民病院,43,熊本・上益城,3483,862,2921,706,4675,106.9,78,380,380,11711,268,0,90571,9484,9451,70.52631578947368,1675,7089,268,256,0,6,190,3964.0,1888.0,225.0,581.0,820860,92.58945001022286,9.566517031951413,17.661324335723325,74.74694221847322,2.825811893715732,2.699283002952341,0.0,0.06326444538169548,2.0033741037536905,5.695246448846332,20505,22.799317239697633,22.799317239697633,72.96538821328343,696,11.206896551724139,836.2,12.784022961014111,0.8478912360207588,1.0186877177594231,0.20526315789473684,0.28131578947368424,2001+,1943,256,20.487136229439056,2.699283002952341,7.360601144223381,6.028520194688754,80-100万
熊本整形外科病院,43,熊本・上益城,720,128,1269,253,876,26.8,25,204,204,3592,154,0,46849,2654,2694,75.49019607843137,13,2542,47,52,0,0,0,2020.0,1965.0,0.0,0.0,820860,83.34637964774952,17.520194465220644,0.48982667671439334,95.77995478522983,1.7709118311981915,1.9593067068575734,0.0,0.0,0.0,1.0671734522330238,20505,4.272128749085589,22.799317239697633,93.28358208955224,696,3.5919540229885056,836.2,3.204974886390816,0.8478912360207588,1.0186877177594231,0.12254901960784313,0.13137254901960785,751-1000,60,52,2.260738507912585,1.9593067068575734,3.5634743875278394,7.043429844097996,80-100万
熊本機能病院,43,熊本・上益城,1563,130,1240,97,933,52.6,46,395,395,5062,138,0,46665,2963,2963,34.936708860759495,94,2628,125,116,0,0,0,861.0,813.0,0.0,65.0,820860,92.644431209053,15.749240634492068,3.172460344245697,88.69389132635843,4.218697266284171,3.914951063111711,0.0,0.0,0.0,1.1366128207002413,20505,4.550109729334309,22.799317239697633,87.45247148288972,696,6.609195402298851,836.2,6.290361157617795,0.8478912360207588,1.0186877177594231,0.11645569620253164,0.1331645569620253,751-1000,219,116,7.391157610529868,3.914951063111711,2.568154879494271,1.9162386408534176,80-100万
熊本泌尿器科病院,43,熊本・上益城,271,10,247,20,45,12.6,10,52,28,1244,28,0,6769,1117,1125,53.84615384615385,5,1082,15,15,0,0,0,791.0,350.0,0.0,60.0,820860,66.23287671232876,6.03835860838537,0.4476275738585497,96.86660698299015,1.342882721575649,1.342882721575649,0.0,0.0,0.0,0.054820554053066295,20505,0.21945866861741037,22.799317239697633,79.36507936507937,696,1.4367816091954022,836.2,1.5068165510643385,0.8478912360207588,1.0186877177594231,0.19230769230769232,0.2423076923076923,0-250,20,15,1.7905102954341987,1.342882721575649,0.8038585209003215,1.607717041800643,80-100万
熊本第一病院,43,熊本・上益城,45,0,25,0,50,9.5,7,125,60,885,60,0,12714,616,626,48.0,52,374,174,16,0,0,0,15.0,0.0,0.0,188.0,820860,58.054794520547944,20.47342995169082,8.441558441558442,60.71428571428571,28.246753246753247,2.5974025974025974,0.0,0.0,0.0,0.060911726725629216,20505,0.243842965130456,22.799317239697633,73.68421052631578,696,1.0057471264367817,836.2,1.1360918440564458,0.8478912360207588,1.0186877177594231,0.056,0.076,0-250,226,16,36.688311688311686,2.5974025974025974,0.0,0.0,80-100万
熊本脳神経外科病院,43,熊本・上益城,501,60,352,86,318,5.6,5,60,60,764,60,0,18744,764,764,100.0,183,272,76,22,1,0,210,66.0,45.0,0.0,60.0,820860,85.58904109589041,24.534031413612567,23.95287958115183,35.602094240837694,9.947643979057592,2.8795811518324608,0.13089005235602094,0.0,27.486910994764397,0.3873985819750018,20505,1.5508412582297002,22.799317239697633,89.28571428571429,696,0.7183908045977011,836.2,0.6696962449174838,0.8478912360207588,1.0186877177594231,0.08333333333333333,0.09333333333333332,251-500,259,23,33.90052356020942,3.0104712041884816,7.853403141361256,11.2565445026178,80-100万
熊谷外科病院,11,北部,1173,209,2403,575,1041,11.8,9,154,154,2764,154,0,43841,2764,2744,100.0,329,1759,147,529,0,0,0,836.0,225.0,0.0,65.0,501367,77.99501867995019,15.919026870007261,11.903039073806077,63.6396526772793,5.318379160636758,19.13892908827786,0.0,0.0,0.0,2.076323332010284,37645,2.76530747775269,21.46898658520388,76.27118644067797,658,1.3677811550151975,846.1,1.3946342039947996,1.3124118659584696,1.6875861394946219,0.05844155844155844,0.07662337662337662,1001-1250,476,529,17.221418234442837,19.13892908827786,7.5615050651230105,20.803183791606365,40-60万
片井整形外科・内科病院,40,粕屋,381,25,447,20,60,7.2,5,46,46,472,46,0,9845,472,456,100.0,0,463,9,0,0,0,0,373.0,290.0,0.0,0.0,292856,58.63609291244789,21.217672413793103,0.0,98.09322033898306,1.9067796610169492,0.0,0.0,0.0,0.0,0.20487884830770073,8487,0.7069635913750442,43.266171792152704,69.44444444444444,209,2.3923444976076556,282.5,2.5486725663716814,0.7136613216051575,0.9646379107820908,0.10869565217391304,0.1565217391304348,0-250,9,0,1.9067796610169492,0.0,5.296610169491525,4.23728813559322,20-40万
牛久愛和総合病院,8,取手・竜ヶ崎,1313,388,1995,577,2936,81.3,68,489,434,6897,302,0,84942,5717,5484,61.75869120654397,1247,4140,88,242,0,0,0,1526.0,920.0,0.0,352.0,459781,77.05887689376758,15.166860101776628,21.812139233863913,72.41560258877033,1.5392688472975338,4.232989330068217,0.0,0.0,0.0,6.385648819764192,18577,15.804489422404048,25.251655272648975,83.64083640836408,430,15.813953488372093,484.9,16.76634357599505,0.9352278584804505,1.054632531574815,0.1390593047034765,0.16625766871165643,2001+,1335,242,23.35140808116145,4.232989330068217,5.625634333768305,8.365956212846164,40-60万
牛村病院,11,利根,1650,0,0,0,0,1.3,1,25,25,0,25,0,0,0,0,100.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,635455,0.0,,,,,,,,,0.0,18891,0.0,28.304483616536974,76.92307692307692,354,0.2824858757062147,471.4,0.2757742893508698,0.5570811465800096,0.741830656773493,0.04,0.052000000000000005,0-250,0,0,,,,,60-80万
牧港中央病院,47,南部,1463,118,811,244,302,14.7,13,99,53,2146,46,0,14847,1870,1897,46.464646464646464,28,1623,74,112,0,0,33,399.0,0.0,0.0,15.0,740743,88.42763549731984,7.882665250862756,1.4973262032085561,86.79144385026738,3.9572192513368987,5.989304812834225,0.0,0.0,1.7647058823529411,0.4076987565187926,78583,0.3843070384179784,9.276815596248552,88.43537414965988,2196,0.5919854280510018,2551.8,0.5760639548553962,2.964590957997578,3.4449194929955467,0.13131313131313133,0.14848484848484847,251-500,102,112,5.454545454545454,5.989304812834225,5.498602050326188,11.369990680335508,60-80万
