TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
独立行政法人労働者健康安全機構 九州労災病院門司メディカルセンター,370,118,0,178,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団響会緑ケ丘病院,0,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団響会緑ケ丘病院,0,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団養寿園春日病院,0,0,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団養寿園春日病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団養寿園春日病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
鳥巣病院,0,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
芳野病院,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
芳野病院,30,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
芳野病院,20,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
芳野病院,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学若松病院,40,5,0,66,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学若松病院,360,70,0,168,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学若松病院,1034,783,0,81,,,,,,,,,,,,,,,,,,,,,,,,,,
戸畑リハビリテーション病院,10,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
戸畑リハビリテーション病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
戸畑リハビリテーション病院,25,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
戸畑リハビリテーション病院,30,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
戸畑リハビリテーション病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
戸畑総合病院,168,60,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,
戸畑総合病院,472,360,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
戸畑総合病院,77,20,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,
戸畑総合病院,81,45,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人共愛会 戸畑共立病院,190,35,515,465,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人共愛会 戸畑共立病院,663,375,86,72,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人共愛会 戸畑共立病院,621,228,50,55,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人共愛会 戸畑共立病院,259,60,45,55,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人共愛会 戸畑共立病院,55,15,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人共愛会 戸畑共立病院,354,245,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,
戸畑けんわ病院,50,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
戸畑けんわ病院,15,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
戸畑けんわ病院,45,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
戸畑けんわ病院,25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
戸畑けんわ病院,30,0,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,
戸畑けんわ病院,10,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
療養介護事業所 牧山療養院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立医療センター,683,598,10,45,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立医療センター,100,98,5,55,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立医療センター,688,60,60,340,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立医療センター,365,204,60,204,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立医療センター,620,399,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立医療センター,526,414,71,530,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立医療センター,90,10,60,274,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立医療センター,46,5,73,325,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立医療センター,60,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立医療センター,665,342,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立医療センター,60,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立医療センター,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立医療センター,294,274,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立医療センター,101,30,55,586,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立医療センター,248,144,76,301,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立医療センター,0,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,
国家公務員共済組合連合会新小倉病院,78,49,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,
国家公務員共済組合連合会新小倉病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
国家公務員共済組合連合会新小倉病院,50,5,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
国家公務員共済組合連合会新小倉病院,15,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
国家公務員共済組合連合会新小倉病院,284,208,0,170,,,,,,,,,,,,,,,,,,,,,,,,,,
国家公務員共済組合連合会新小倉病院,399,307,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,
国家公務員共済組合連合会新小倉病院,55,5,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,
健和会大手町病院,527,379,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,
健和会大手町病院,40,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
健和会大手町病院,108,5,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
健和会大手町病院,35,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
健和会大手町病院,95,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
健和会大手町病院,109,30,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
健和会大手町病院,177,50,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,
健和会大手町病院,329,177,0,56,,,,,,,,,,,,,,,,,,,,,,,,,,
健和会大手町病院,5,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
健和会大手町病院,130,45,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
健和会大手町病院,165,50,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
健和会大手町病院,15,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
公立大学法人 九州歯科大学附属病院,557,477,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉第一病院,66,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉第一病院,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
南ケ丘病院,0,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
三萩野病院,89,40,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
三萩野病院,5,0,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,
三萩野病院,73,10,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
三萩野病院,15,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉中井病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉中井病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉中井病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉中井病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉中井病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
林田病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団響会 前田病院,10,0,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団響会 前田病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州中央病院,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州中央病院,0,0,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州中央病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州中央病院,0,0,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州中央病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉到津病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉到津病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉記念病院,1236,625,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉記念病院,1058,941,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉記念病院,95,45,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉記念病院,50,10,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉記念病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉記念病院,161,50,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉記念病院,254,30,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉記念病院,934,55,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉記念病院,623,60,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉記念病院,1694,30,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉記念病院,731,0,35,111,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉記念病院,636,60,40,250,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉記念病院,143,0,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉記念病院,95,55,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉記念病院,267,187,55,495,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉記念病院,922,90,55,164,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉記念病院,416,293,50,284,,,,,,,,,,,,,,,,,,,,,,,,,,
新栄会病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
新栄会病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
霧ヶ丘 つだ病院,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
霧ヶ丘 つだ病院,0,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州小倉病院,10,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州小倉病院,30,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州小倉病院,35,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州小倉病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉きふね病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉きふね病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉きふね病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人はるか 聖ヨハネ病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人はるか 聖ヨハネ病院,45,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉リハビリテーション病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉リハビリテーション病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉リハビリテーション病院,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉リハビリテーション病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉リハビリテーション病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
大手町リハビリテーション病院,15,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
大手町リハビリテーション病院,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
大手町リハビリテーション病院,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
大手町リハビリテーション病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
大手町リハビリテーション病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
大手町リハビリテーション病院,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州総合病院,408,284,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州総合病院,1141,659,60,81,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州総合病院,598,284,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州総合病院,352,122,10,45,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州総合病院,69,5,50,143,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州総合病院,950,663,50,365,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州総合病院,55,5,55,148,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州総合病院,481,30,40,81,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州総合病院,153,125,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州総合病院,157,66,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州総合病院,25,10,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州総合病院,102,35,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人杏和会やまびこ学園,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人杏和会やまびこ学園,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州湯川病院,50,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州湯川病院,5,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州湯川病院,25,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州湯川病院,5,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構小倉医療センター,797,122,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構小倉医療センター,10,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構小倉医療センター,40,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構小倉医療センター,55,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構小倉医療センター,235,222,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構小倉医療センター,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構小倉医療センター,406,60,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構小倉医療センター,848,668,45,314,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構小倉医療センター,212,0,50,313,,,,,,,,,,,,,,,,,,,,,,,,,,
上曽根病院,5,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
上曽根病院,5,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
上曽根病院,5,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
東和病院,74,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
東和病院,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
東和病院,55,0,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,
東和病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉南メディカルケア病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉南メディカルケア病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人労働者健康安全機構 九州労災病院,423,121,55,185,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人労働者健康安全機構 九州労災病院,640,70,60,104,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人労働者健康安全機構 九州労災病院,296,60,35,55,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人労働者健康安全機構 九州労災病院,102,60,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人労働者健康安全機構 九州労災病院,630,349,30,254,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人労働者健康安全機構 九州労災病院,220,25,30,35,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人労働者健康安全機構 九州労災病院,898,661,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人労働者健康安全機構 九州労災病院,614,324,60,114,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人労働者健康安全機構 九州労災病院,918,589,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人労働者健康安全機構 九州労災病院,315,245,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
沼本町病院,60,0,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
沼本町病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人あさひ松本病院,35,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人あさひ松本病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立総合療育センター,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立総合療育センター,60,60,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立総合療育センター,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立総合療育センター,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州安部山公園病院,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州安部山公園病院,0,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州安部山公園病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
慈恵曽根病院,25,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉セントラル病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
小倉セントラル病院,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
製鉄記念八幡病院,932,180,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,
製鉄記念八幡病院,400,282,45,60,,,,,,,,,,,,,,,,,,,,,,,,,,
製鉄記念八幡病院,559,398,65,249,,,,,,,,,,,,,,,,,,,,,,,,,,
製鉄記念八幡病院,50,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
製鉄記念八幡病院,294,50,15,60,,,,,,,,,,,,,,,,,,,,,,,,,,
製鉄記念八幡病院,243,55,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
製鉄記念八幡病院,15,5,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
製鉄記念八幡病院,219,172,20,66,,,,,,,,,,,,,,,,,,,,,,,,,,
製鉄記念八幡病院,5,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,
製鉄記念八幡病院,204,104,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人ふらて会 西野病院,0,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人ふらて会 西野病院,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人ふらて会 西野病院,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州八幡東病院,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州八幡東病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州八幡東病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州八幡東病院,0,0,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州八幡東病院,0,0,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州八幡東病院,5,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州八幡東病院,0,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州八幡東病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立八幡病院,497,194,0,116,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立八幡病院,124,66,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立八幡病院,265,199,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立八幡病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立八幡病院,143,71,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立八幡病院,313,211,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立八幡病院,315,281,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立八幡病院,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立八幡病院,60,60,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
北九州市立八幡病院,186,70,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人恩賜財団済生会支部福岡県済生会 八幡総合病院,336,284,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人恩賜財団済生会支部福岡県済生会 八幡総合病院,51,10,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人恩賜財団済生会支部福岡県済生会 八幡総合病院,262,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人恩賜財団済生会支部福岡県済生会 八幡総合病院,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人恩賜財団済生会支部福岡県済生会 八幡総合病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人恩賜財団済生会支部福岡県済生会 八幡総合病院,103,35,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人恩賜財団済生会支部福岡県済生会 八幡総合病院,207,85,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人恩賜財団済生会支部福岡県済生会 八幡総合病院,466,406,0,65,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人恩賜財団済生会支部福岡県済生会 八幡総合病院,395,166,25,168,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人恩賜財団済生会支部福岡県済生会 八幡総合病院,10,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
療養介護事業所 ひなた家,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人 浜田病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人 浜田病院,25,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
丘ノ規病院,60,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
丘ノ規病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
丘ノ規病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
丘ノ規病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
丘ノ規病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人しょうわ会 正和なみき病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人しょうわ会 正和なみき病院,15,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 九州病院,113,101,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 九州病院,776,319,55,374,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 九州病院,302,220,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 九州病院,628,60,45,202,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 九州病院,180,169,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 九州病院,577,30,15,50,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 九州病院,40,5,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 九州病院,65,40,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 九州病院,415,212,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 九州病院,55,20,97,440,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 九州病院,25,10,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 九州病院,611,349,50,187,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 九州病院,255,249,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 九州病院,67,10,55,710,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 九州病院,777,514,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 九州病院,513,40,60,92,,,,,,,,,,,,,,,,,,,,,,,,,,
新生会病院,55,55,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
新生会病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団誠心会 萩原中央病院,182,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団誠心会 萩原中央病院,35,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団誠心会 萩原中央病院,117,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
八幡西病院,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
八幡西病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
八幡西病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人香林会 香月中央病院,60,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
八幡慈恵病院,35,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
八幡慈恵病院,5,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
八幡慈恵病院,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人青山会　青山中央外科病院,35,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,663,132,30,171,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,15,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,533,387,154,133,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,55,35,65,253,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,603,495,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,95,40,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,45,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,626,515,35,55,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,60,30,55,293,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,53,20,31,25,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,127,97,20,50,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,456,268,60,220,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,336,220,45,186,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,267,156,50,137,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,30,15,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,596,330,60,224,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,637,468,50,221,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,317,287,65,376,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,458,50,10,50,,,,,,,,,,,,,,,,,,,,,,,,,,
産業医科大学病院,212,79,45,60,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人しょうわ会 正和中央病院,378,388,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
